StartTime,EndTime,EpisodeId,EventId,State,EventType,InjuriesDirect,InjuriesIndirect,DeathsDirect,DeathsIndirect,DamageProperty,DamageCrops,Source,BeginLocation,EndLocation,BeginLat,BeginLon,EndLat,EndLon,EpisodeNarrative,EventNarrative,StormSummary
2007-12-23 10:30:00.0000000,2007-12-23 10:30:00.0000000,12787,70403,OHIO,High Wind,0,0,0,0,12000,0,Law Enforcement,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",Five trees and several power lines were reported down in Norton.,"{
  ""TotalDamages"": 12000,
  ""StartTime"": ""2007-12-23T10:30:00.0000000Z"",
  ""EndTime"": ""2007-12-23T10:30:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Five trees and several power lines were reported down in Norton."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 10:30:00.0000000,2007-12-23 11:30:00.0000000,12855,70973,MICHIGAN,High Wind,0,0,0,0,0,0,Trained Spotter,,,,,,,A strong low pressure system generated damaging wind gusts over Parent bay on the 23rd.,Strong wind gusts snapped a 24-inch diameter tree thirty feet from the base.,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T10:30:00.0000000Z"",
  ""EndTime"": ""2007-12-23T11:30:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Strong wind gusts snapped a 24-inch diameter tree thirty feet from the base."",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 10:45:00.0000000,2007-12-23 10:45:00.0000000,12787,70404,OHIO,High Wind,0,0,0,0,15000,0,Law Enforcement,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",Numerous large limbs were reported down between New Pittsburg and Wooster.,"{
  ""TotalDamages"": 15000,
  ""StartTime"": ""2007-12-23T10:45:00.0000000Z"",
  ""EndTime"": ""2007-12-23T10:45:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Numerous large limbs were reported down between New Pittsburg and Wooster."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 10:45:00.0000000,2007-12-23 10:45:00.0000000,12787,70405,OHIO,High Wind,0,0,0,0,25000,0,Law Enforcement,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",Numerous trees and power lines were reported down countywide.,"{
  ""TotalDamages"": 25000,
  ""StartTime"": ""2007-12-23T10:45:00.0000000Z"",
  ""EndTime"": ""2007-12-23T10:45:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Numerous trees and power lines were reported down countywide."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 11:00:00.0000000,2007-12-23 11:00:00.0000000,12787,70491,OHIO,High Wind,0,0,0,0,8000,0,Trained Spotter,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",A few trees and power lines were reported down countywide.,"{
  ""TotalDamages"": 8000,
  ""StartTime"": ""2007-12-23T11:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T11:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A few trees and power lines were reported down countywide."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 11:00:00.0000000,2007-12-23 11:00:00.0000000,12787,70500,OHIO,High Wind,0,0,0,0,15000,0,Trained Spotter,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",Trees and power lines were reported down across the county.,"{
  ""TotalDamages"": 15000,
  ""StartTime"": ""2007-12-23T11:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T11:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Trees and power lines were reported down across the county."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 11:00:00.0000000,2007-12-23 11:00:00.0000000,12787,70401,OHIO,High Wind,0,0,0,0,2000,0,Trained Spotter,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",A trained spotter reported that a restaurant sign was blown down in Mansfield.,"{
  ""TotalDamages"": 2000,
  ""StartTime"": ""2007-12-23T11:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T11:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A trained spotter reported that a restaurant sign was blown down in Mansfield."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 11:01:00.0000000,2007-12-23 11:01:00.0000000,11589,63730,COLORADO,High Wind,0,0,0,0,0,0,Mesonet,,,,,,,"High winds developed in and near the Front Range Foothills of Boulder and Jefferson Counties.  Peak wind gusts included:  89 mph at the National Wind Technology Center; 88 mph atop Niwot Ridge; 83 mph, 4 miles east-northeast of Bergen Park; 80 mph, 3 miles southeast of Jamestown.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T11:01:00.0000000Z"",
  ""EndTime"": ""2007-12-23T11:01:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""COLORADO""
  }
}"
2007-12-23 11:15:00.0000000,2007-12-23 11:15:00.0000000,12787,70498,OHIO,High Wind,0,0,0,0,15000,0,Trained Spotter,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",Several trees and power lines reported down across the county.,"{
  ""TotalDamages"": 15000,
  ""StartTime"": ""2007-12-23T11:15:00.0000000Z"",
  ""EndTime"": ""2007-12-23T11:15:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Several trees and power lines reported down across the county."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 11:15:00.0000000,2007-12-23 11:15:00.0000000,12460,69362,UTAH,Avalanche,3,0,1,0,0,0,Broadcast Media,,,,,,,"An avalanche in-bounds at the Canyons Resort caught 4 skiers in it, leading to three injuries and one fatality.","A 30 year-old male was killed in an avalanche at the Canyons Resort. The avalanche was triggered by two men who were descending upper Red Pine Chute;  one of the men was caught by the slide, but ended up on top of the snow.  The other man was caught and died of head trauma after hitting a tree.  A man and a child below were engulfed, with the man partially buried, and the child totally buried. The child was hospitalized for several days following the avalanche, but survived his injuries.","{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T11:15:00.0000000Z"",
  ""EndTime"": ""2007-12-23T11:15:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A 30 year-old male was killed in an avalanche at the Canyons Resort. The avalanche was triggered by two men who were descending upper Red Pine Chute;  one of the men was caught by the slide, but ended up on top of the snow.  The other man was caught and died of head trauma after hitting a tree.  A man and a child below were engulfed, with the man partially buried, and the child totally buried. The child was hospitalized for several days following the avalanche, but survived his injuries."",
    ""Location"": ""UTAH""
  }
}"
2007-12-23 11:30:00.0000000,2007-12-23 11:30:00.0000000,12787,70399,OHIO,High Wind,0,0,0,0,20000,0,Law Enforcement,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",Numerous trees and power lines were reported down in Warren.,"{
  ""TotalDamages"": 20000,
  ""StartTime"": ""2007-12-23T11:30:00.0000000Z"",
  ""EndTime"": ""2007-12-23T11:30:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Numerous trees and power lines were reported down in Warren."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 12:00:00.0000000,2007-12-23 12:00:00.0000000,12787,70504,OHIO,High Wind,0,0,0,0,20000,0,Trained Spotter,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.","Trees, large limbs, and power lines were reported down countywide.","{
  ""TotalDamages"": 20000,
  ""StartTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Trees, large limbs, and power lines were reported down countywide."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 12:00:00.0000000,2007-12-23 12:00:00.0000000,12795,70472,PENNSYLVANIA,High Wind,0,0,0,0,5000,0,Law Enforcement,,,,,,,A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northwest Pennsylvania during the midday and afternoon hours. Winds ahead of the cold front were gusty from the south. Winds continued through the afternoon hours as the cold front moved through the area.,Numerous trees were reported down.,"{
  ""TotalDamages"": 5000,
  ""StartTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Numerous trees were reported down."",
    ""Location"": ""PENNSYLVANIA""
  }
}"
2007-12-23 12:00:00.0000000,2007-12-23 12:00:00.0000000,12795,70473,PENNSYLVANIA,High Wind,0,0,0,0,15000,0,Law Enforcement,,,,,,,A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northwest Pennsylvania during the midday and afternoon hours. Winds ahead of the cold front were gusty from the south. Winds continued through the afternoon hours as the cold front moved through the area.,Numerous trees were reported down countywide.,"{
  ""TotalDamages"": 15000,
  ""StartTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Numerous trees were reported down countywide."",
    ""Location"": ""PENNSYLVANIA""
  }
}"
2007-12-23 12:00:00.0000000,2007-12-23 12:00:00.0000000,12119,66252,VIRGINIA,High Wind,0,0,0,0,2000,0,Trained Spotter,,,,,,,Strong south to southeast winds developed and downed trees across the high terrain.,Trees down on Comers Creek.,"{
  ""TotalDamages"": 2000,
  ""StartTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Trees down on Comers Creek."",
    ""Location"": ""VIRGINIA""
  }
}"
2007-12-23 12:00:00.0000000,2007-12-23 12:00:00.0000000,12118,66250,WEST VIRGINIA,High Wind,0,0,0,0,10000,0,Trained Spotter,,,,,,,Strong south to southeast winds behind a fast moving cold front downed trees.,High winds downed trees on Rock River Road in Montcalm.,"{
  ""TotalDamages"": 10000,
  ""StartTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T12:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""High winds downed trees on Rock River Road in Montcalm."",
    ""Location"": ""WEST VIRGINIA""
  }
}"
2007-12-23 12:45:00.0000000,2007-12-23 12:45:00.0000000,12787,70441,OHIO,High Wind,0,0,0,0,2000,0,Law Enforcement,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",Three small trees were reported down in Medina.,"{
  ""TotalDamages"": 2000,
  ""StartTime"": ""2007-12-23T12:45:00.0000000Z"",
  ""EndTime"": ""2007-12-23T12:45:00.0000000Z"",
  ""Details"": {
    ""Description"": ""Three small trees were reported down in Medina."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-23 13:00:00.0000000,12787,70465,OHIO,High Wind,0,0,0,0,8000,0,NWS Employee,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",One large tree was reported down and a power pole was snapped just south of Rochester.,"{
  ""TotalDamages"": 8000,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""Details"": {
    ""Description"": ""One large tree was reported down and a power pole was snapped just south of Rochester."",
    ""Location"": ""OHIO""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-24 02:00:00.0000000,12948,71571,MICHIGAN,Winter Storm,0,0,0,0,0,0,Trained Spotter,,,,,,,"Numerous locations across the area reported total snow accumulations of around six to eight inches, accompanied by high winds which resulted in near blizzard conditions at times.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-24T02:00:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-24 02:00:00.0000000,12948,71573,MICHIGAN,Winter Storm,0,0,0,0,0,0,Trained Spotter,,,,,,,"Numerous locations across the area reported total snow accumulations of around six to eight inches, accompanied by high winds which resulted in near blizzard conditions at times.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-24T02:00:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-24 02:00:00.0000000,12978,71781,MICHIGAN,Winter Storm,0,0,0,0,0,0,Trained Spotter,,,,,,,"A deep, occluded low pressure system moved northeast across Western Upper Michigan during the daylight hours of the 23rd.  As colder air entered the region, rain turned to snow.  Southwest winds off of Lake Michigan enhanced snowfall into parts of Northwest Lower Michigan.  Places west of Cadillac and Traverse City picked up three to eight inches of snowfall, with eight in Wellston, and nearly seven in Honor and Suttons Bay.  Gusty winds produced considerable blowing and drifting snow.  A few gusts of 40 to 50 mph produced spotty power outages near Manistee and Cadillac.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-24T02:00:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-24 02:00:00.0000000,12978,71782,MICHIGAN,Winter Storm,0,0,0,0,0,0,Trained Spotter,,,,,,,"A deep, occluded low pressure system moved northeast across Western Upper Michigan during the daylight hours of the 23rd.  As colder air entered the region, rain turned to snow.  Southwest winds off of Lake Michigan enhanced snowfall into parts of Northwest Lower Michigan.  Places west of Cadillac and Traverse City picked up three to eight inches of snowfall, with eight in Wellston, and nearly seven in Honor and Suttons Bay.  Gusty winds produced considerable blowing and drifting snow.  A few gusts of 40 to 50 mph produced spotty power outages near Manistee and Cadillac.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-24T02:00:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-24 02:00:00.0000000,12978,71784,MICHIGAN,Winter Storm,0,0,0,0,0,0,Trained Spotter,,,,,,,"A deep, occluded low pressure system moved northeast across Western Upper Michigan during the daylight hours of the 23rd.  As colder air entered the region, rain turned to snow.  Southwest winds off of Lake Michigan enhanced snowfall into parts of Northwest Lower Michigan.  Places west of Cadillac and Traverse City picked up three to eight inches of snowfall, with eight in Wellston, and nearly seven in Honor and Suttons Bay.  Gusty winds produced considerable blowing and drifting snow.  A few gusts of 40 to 50 mph produced spotty power outages near Manistee and Cadillac.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-24T02:00:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-24 02:00:00.0000000,12978,71785,MICHIGAN,Winter Storm,0,0,0,0,0,0,COOP Observer,,,,,,,"A deep, occluded low pressure system moved northeast across Western Upper Michigan during the daylight hours of the 23rd.  As colder air entered the region, rain turned to snow.  Southwest winds off of Lake Michigan enhanced snowfall into parts of Northwest Lower Michigan.  Places west of Cadillac and Traverse City picked up three to eight inches of snowfall, with eight in Wellston, and nearly seven in Honor and Suttons Bay.  Gusty winds produced considerable blowing and drifting snow.  A few gusts of 40 to 50 mph produced spotty power outages near Manistee and Cadillac.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-24T02:00:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-24 02:00:00.0000000,12978,71786,MICHIGAN,Winter Storm,0,0,0,0,0,0,COOP Observer,,,,,,,"A deep, occluded low pressure system moved northeast across Western Upper Michigan during the daylight hours of the 23rd.  As colder air entered the region, rain turned to snow.  Southwest winds off of Lake Michigan enhanced snowfall into parts of Northwest Lower Michigan.  Places west of Cadillac and Traverse City picked up three to eight inches of snowfall, with eight in Wellston, and nearly seven in Honor and Suttons Bay.  Gusty winds produced considerable blowing and drifting snow.  A few gusts of 40 to 50 mph produced spotty power outages near Manistee and Cadillac.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-24T02:00:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 13:00:00.0000000,2007-12-24 02:20:00.0000000,12948,71572,MICHIGAN,Winter Storm,0,0,0,0,0,0,Trained Spotter,,,,,,,"Numerous locations across the area reported total snow accumulations of around six to eight inches, accompanied by high winds which resulted in near blizzard conditions at times.",,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-12-23T13:00:00.0000000Z"",
  ""EndTime"": ""2007-12-24T02:20:00.0000000Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""MICHIGAN""
  }
}"
2007-12-23 13:28:00.0000000,2007-12-23 13:32:00.0000000,11771,65843,KENTUCKY,Strong Wind,0,0,0,0,5000,0,County Official,,,,,,,"Strong winds occurred as a potent cold front crossed Eastern Kentucky on December 23rd. A couple of trees, a few tree branches, and a couple of power lines were brought down by the strong winds. Wind gusts ranged from a measured peak gust of 48 mph at Monticello Airport, to a much lower gust of 31 mph measured at the Hazard Airport.",A Tree and powerline were blown down on Lick Branch Lane. A Tree was blown down on U.S. 23 and KY 1469. The Damage occurred 2 miles northeast of Virgie.,"{
  ""TotalDamages"": 5000,
  ""StartTime"": ""2007-12-23T13:28:00.0000000Z"",
  ""EndTime"": ""2007-12-23T13:32:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A Tree and powerline were blown down on Lick Branch Lane. A Tree was blown down on U.S. 23 and KY 1469. The Damage occurred 2 miles northeast of Virgie."",
    ""Location"": ""KENTUCKY""
  }
}"
2007-12-23 13:28:00.0000000,2007-12-23 13:32:00.0000000,11771,65844,KENTUCKY,Strong Wind,0,0,0,0,3000,0,County Official,,,,,,,"Strong winds occurred as a potent cold front crossed Eastern Kentucky on December 23rd. A couple of trees, a few tree branches, and a couple of power lines were brought down by the strong winds. Wind gusts ranged from a measured peak gust of 48 mph at Monticello Airport, to a much lower gust of 31 mph measured at the Hazard Airport.",A Power line was blown down on Highway 468 two miles south of Sidney.,"{
  ""TotalDamages"": 3000,
  ""StartTime"": ""2007-12-23T13:28:00.0000000Z"",
  ""EndTime"": ""2007-12-23T13:32:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A Power line was blown down on Highway 468 two miles south of Sidney."",
    ""Location"": ""KENTUCKY""
  }
}"
2007-12-23 13:30:00.0000000,2007-12-23 13:30:00.0000000,12787,70497,OHIO,High Wind,0,0,0,0,4000,0,Trained Spotter,,,,,,,"A strong area of low pressure moved through the central Great Lakes on the 23rd. The cold front extending from this low pressure moved through northern Ohio during the morning hours. Winds ahead of the cold front were strong from the south, then increased behind the cold front later in the afternoon and evening of the 23rd.",A few large limbs were reported down across the county.,"{
  ""TotalDamages"": 4000,
  ""StartTime"": ""2007-12-23T13:30:00.0000000Z"",
  ""EndTime"": ""2007-12-23T13:30:00.0000000Z"",
  ""Details"": {
    ""Description"": ""A few large limbs were reported down across the county."",
    ""Location"": ""OHIO""
  }
}"
